id,question,answer,answers.a,answers.b,answers.c,answers.d,answers.e
1fadc9136339659bb1ee0cf793b5d7e70ec879c31629da60779fdf02f0bf993a,Lequel (lesquels) de ces agents n'est (ne sont) pas antipsychotique?,Dompéridone n'est pas antipsychotique. Imipramine n'est pas antipsychotique. ,Dompéridone,,,,Imipramine
e310a4cc9c5bb87a553367d73487559762b9a8192e0827357b63775edf2523d9,Donner la ou les propositions exactes A propos de la ventilation pulmonaire,Donner la ou les propositions exactes A propos de la ventilation pulmonaire le nerf phrénique est indispensable à l'inspiration. Donner la ou les propositions exactes A propos de la ventilation pulmonaire la ventilation est plus sensible aux variations sanguines de la pCO2 qu'à celles de la pO2.,,Le nerf phrénique est indispensable à l'inspiration,,La ventilation est plus sensible aux variations sanguines de la pCO2 qu'à celles de la pO2,
0d77a2625e4914bd82b4cd1a91108319c660b6c3bd64b9fde071eeadfcd0c968,"Durant l'année 2000, 300 cas d'une maladie X ont été diagnostiqués. Le nombre de cas existant au 1er janvier 2000 et diagnostiqués antérieurement est de 700 cas. La population moyenne au 1er juillet parmi laquelle ces cas ont été diagnostiqués est de 10.000.000. Quel est le taux d'incidence pour 100.000 habitants en 2000 ?","Durant l'année 2000, 300 cas d'une maladie X ont été diagnostiqués. Le nombre de cas existant au 1er janvier 2000 et diagnostiqués antérieurement est de 700 cas. La population moyenne au 1er juillet parmi laquelle ces cas ont été diagnostiqués est de 10.000.000. Le taux d'incidence pour 100.000 habitants en 2000 est de 3.",,3,,,
d435b61d8aac56942e61f72e48dbbcaa20241e54c932e495b72a64219ca7faf6,"Durant l'année 2000, 500 nouveaux cas d'une maladie X ont été diagnostiqués. Le nombre de cas existants au 1er janvier et diagnostiqués antérieurement est de 2000 cas. La population moyenne au 1er juillet parmi laquelle ces cas ont été diagnostiqués est de 40.000.000. Quel est le taux d'incidence pour 100.000 habitants en 2000 ?","Durant l'année 2000, 500 nouveaux cas d'une maladie X ont été diagnostiqués. Le nombre de cas existants au 1er janvier et diagnostiqués antérieurement est de 2000 cas. La population moyenne au 1er juillet parmi laquelle ces cas ont été diagnostiqués est de 40.000.000. Le taux d'incidence pour 100.000 habitants en 2000 était de 1,25.",,"1,25",,,
edcad72c1e3132b4f4c7cc32d79a4242d658d1d4552e77d28a13ebb5e9b1e904,"Parmi les électrodes suivantes, quelle est celle qui est utilisée en polarographie ?",Electrode à goutte de mercure est utilisée en polarographie. Electrode au calomel est utilisée en polarographie.,,Electrode à goutte de mercure,,Electrode au calomel,
145f09281031bd17cadfb3a817a97dcb606ea75247315e1f1ed49703e904c5ff,Une femme enceinte de 2 mois présente une sérologie de la toxoplasmose négative. Elle devra :,"Elle devra subir des examens sérologiques de la toxoplasmose mensuels jusqu'à l'accouchement. Elle devra subir au moins un examen sérologique de la toxoplasmose après l'accouchement. Elle devra s'abstenir de consommer de la viande insuffisamment cuite. Elle devra s'abstenir de consommer des légumes crus, non lavés.",Subir des examens sérologiques de la toxoplasmose mensuels jusqu'à l'accouchement,Subir au moins un examen sérologique de la toxoplasmose après l'accouchement,S'abstenir de consommer de la viande insuffisamment cuite,,"S'abstenir de consommer des légumes crus, non lavés"
13a6b0cdbf8087adbe87ba7e76b6470eaa4a2e11de9d14c818f8c075415091d3,"En cas d'antécédent d'ulcère gastrique, quel antalgique peut-on utiliser ?",En cas d'antécédent d'ulcère gastrique on peut utiliser l'antalgique Dextropropoxyphène. En cas d'antécédent d'ulcère gastrique on peut utiliser l'antalgique Paracétamol. En cas d'antécédent d'ulcère gastrique on peut utiliser l'antalgique Buprénorphine.,,Dextropropoxyphène,Paracétamol,,Buprénorphine
af91a35b60caf756a274397ce22a8ce162712aacba8e9c93c4b4799fa918a88b,"En cas d'exposition au sang par blessure d'un personnel de santé avec un sujet de statut sérologique VIH, VHC et VHB inconnu, réaliser en urgence ?","En cas d'exposition au sang par blessure d'un personnel de santé avec un sujet de statut sérologique VIH, VHC et VHB inconnu, réaliser en urgence il faut réaliser en urgence un dépistage VIH chez le sujet source. En cas d'exposition au sang par blessure d'un personnel de santé avec un sujet de statut sérologique VIH, VHC et VHB inconnu, réaliser en urgence il faut réaliser en urgence un dépistage VHC chez le sujet source.",,Un dépistage VIH chez le sujet source,,Un dépistage VHC chez le sujet source,
f33cb4d62d2647e6ea005a2043e4d691d8265a0fa355f8f5dc303dd715d2bbc8,"Parmi les facteurs suivants, lequel n'est pas aggravant en cas d'intoxication par le paracétamol ?",En cas d'intoxication par le paracétamol l'ngestion simultanée d'acide acétylsalicylique n'est pas un fcateur aggravant.,,,,Ingestion simultanée d'acide acétylsalicylique,
ba92cab8dc0d8e20fbb8dc0b7b3daa053b4c9408008f731200e02695ccb79e8e,"En cas d'urgence vitale, et dans l'hypothèse où le groupe sanguin du patient est inconnu, on peut transfuser du plasma venant d'un sujet de groupe :","En cas d'urgence vitale, et dans l'hypothèse où le groupe sanguin du patient est inconnu, on peut transfuser du plasma venant d'un sujet de groupe aB.",,,,AB,
60cfc7e4170603e243aba4276c9342cd083114b12f315b791405183d99bbb851,"En cas d’urgence vitale, et dans l’hypothèse où le groupe sanguin du patient est inconnu, on peut transfuser du plasma venant d’un donneur dont le groupe sanguin est :","En cas d’urgence vitale, et dans l’hypothèse où le groupe sanguin du patient est inconnu, on peut transfuser du plasma venant d’un donneur dont le groupe sanguin est aB.",,,AB,,
7ac92cb0cbe9a1a278898820e2e6d7c8843b4384dba3bade2a4b4b8269d9d6c4,"En cas de pertes sanguines massives, l'érythropoïèse compensatrice accélérée a généralement pour conséquences :","En cas de pertes sanguines massives, l'érythropoïèse compensatrice accélérée a généralement pour conséquences l'élévation du nombre de réticulocytes circulants. En cas de pertes sanguines massives, l'érythropoïèse compensatrice accélérée a généralement pour conséquences une polychromatophilie. En cas de pertes sanguines massives, l'érythropoïèse compensatrice accélérée a généralement pour conséquences le passage dans le sang d'un faible nombre d'érythroblastes acidophiles.",L'élévation du nombre de réticulocytes circulants,Une polychromatophilie,,Le passage dans le sang d'un faible nombre d'érythroblastes acidophiles,
9c88f96ec641b69a3d4554aa5681fe90c19515d6d312a82719181a36f0c3e590,"En cas de surdosage de médicaments fibrinolytiques, on peut:","En cas de surdosage de médicaments fibrinolytiques, on peut injecter de l'acide epsilon-aminocaproïque. En cas de surdosage de médicaments fibrinolytiques, on peut transfuser du fibrinogène.",,Injecter de l'acide epsilon-aminocaproïque,,Transfuser du fibrinogène,
d28d86804bdf8256cb3695defc2a19747904d09e53aefd0ba6e9f400d4153a71,"En cas de suspicion de myélome, devant une hypogammaglobulinémie sans immunoglobuline monoclonale sérique décelable on doit évoquer :","En cas de suspicion de myélome, devant une hypogammaglobulinémie sans immunoglobuline monoclonale sérique décelable on doit évoquer myélome à chaînes légères. En cas de suspicion de myélome, devant une hypogammaglobulinémie sans immunoglobuline monoclonale sérique décelable on doit évoquer myélome non excrétant. En cas de suspicion de myélome, devant une hypogammaglobulinémie sans immunoglobuline monoclonale sérique décelable on doit évoquer autre diagnostic.",,,Myélome à chaînes légères,Myélome non excrétant,Autre diagnostic
93b52a4dcc72f6acf49f8d25a0e37474865c0ce40cad15722d852e2b73cb3c2f,"Parmi les propositions suivantes, une seule est fausse, laquelle ? En chromatographie d'exclusion-diffusion pure :",En chromatographie d'exclusion-diffusion pure la différence de polarité des solutés influence les grandeurs de rétention.,,La différence de polarité des solutés influence les grandeurs de rétention,,,
b450279a1b9e83b054c4b6b5e1833e6243cca0fa89f5f1acc80769ff23079c98,Cocher les réponses exactes. En chromatographie liquide :,"En chromatographie liquide l'utilisation de silice greffée en phase inverse nécessite une élution par des solvants polaires. En chromatographie liquide la détection par spectrométrie de masse est réalisable. En chromatographie liquide le gel de silice, base de fabrication des colonnes, possède un caractère polaire. ",L'utilisation de silice greffée en phase inverse nécessite une élution par des solvants polaires,La détection par spectrométrie de masse est réalisable,,"Le gel de silice, base de fabrication des colonnes, possède un caractère polaire",
668ea3218aaac8096258f991b3fd604812592daace7da127061b5cd00c54e193,"En chromatographie, on peut améliorer la résolution en :","En chromatographie, on peut améliorer la résolution en augmentant le nombre de plateaux théoriques. En chromatographie, on peut améliorer la résolution en en modifiant la vitesse de la phase mobile. En chromatographie, on peut améliorer la résolution en en changeant la nature de la phase mobile et/ou stationnaire.",Augmentant le nombre de plateaux théoriques,,,En modifiant la vitesse de la phase mobile,En changeant la nature de la phase mobile et/ou stationnaire
ab243cad633adcb58119fea5a97d1bb9ec0c8503734c5741d99c03e2970e6cc5,"Laquelle(lesquelles) de ces affirmations est juste ? En chromatographie, si on augmente la longueur de la colonne, ...","En chromatographie, si on augmente la longueur de la colonne, on augmente le nombre de plateaux théoriques. Laquelle(lesquelles) de ces affirmations est juste ? En chromatographie si on augmente la longueur de la colonne : on augmente le nombre de plateaux théoriques. |En chromatographie, si on augmente la longueur de la colonne, on augmente la résolution. Laquelle(lesquelles) de ces affirmations est juste ? En chromatographie si on augmente la longueur de la colonne : on augmente la résolution. |",on augmente le nombre de plateaux théoriques,,on augmente la résolution,,
085e59ac6cefbfe5520c780cfd8b062697955eef5d5bc87ca4b6d16ad8d26231,"En électrophorèse capillaire haute performance, le sens de migration de l'analyse dépend :","En électrophorèse capillaire haute performance, le sens de migration de l'analyse dépend de la nature de la charge de l'analyte. En électrophorèse capillaire haute performance, le sens de migration de l'analyse dépend du flux d'électroendosmose. En électrophorèse capillaire haute performance, le sens de migration de l'analyse dépend de la vitesse électrophorétique de l'analyte chargé.",De la nature de la charge de l'analyte,,Du flux d'électroendosmose,,De la vitesse électrophorétique de l'analyte chargé
a12ae97eeabf0e53def7decbc151512248010a7ed1ee310aba0569dffa65286a,"Laquelle(lesquelles) de ces affirmations est juste ? En électrophorèse capillaire, le sens de migration de l’analyte dépend...","En électrophorèse capillaire, le sens de migration de l’analyte dépend de la charge de l’analyte. Laquelle(lesquelles) de ces affirmations est juste ? En électrophorèse capillaire le sens de migration de l’analyte dépend : de la charge de l’analyte. |En électrophorèse capillaire, le sens de migration de l’analyte dépend de la vitesse électrophorétique de l’analyte chargé. Laquelle(lesquelles) de ces affirmations est juste ? En électrophorèse capillaire le sens de migration de l’analyte dépend : de la vitesse électrophorétique de l’analyte chargé. |En électrophorèse capillaire, le sens de migration de l’analyte dépend du flux d’électroendosmose. Laquelle(lesquelles) de ces affirmations est juste ? En électrophorèse capillaire le sens de migration de l’analyte dépend : du flux d’électroendosmose. |",,de la charge de l’analyte,,de la vitesse électrophorétique de l’analyte chargé,du flux d’électroendosmose
a28cfcce108bf2329155604e1913c2c252314c32c2789fbcf394ac5e8870a363,"Parmi les propositions suivantes, quelle est la réponse exacte ? En électrophorèse de zone, une protéine aura une charge négative :","En électrophorèse de zone, une protéine aura une charge négative a pH>pI, et elle migrera vers l'anode.",,,,,"A pH>pI, et elle migrera vers l'anode"
dadd9df0b4c538503f97f78276b2bf48c452d203a20ed6a101b191c29504fc90,"Quelle est la proposition exacte ? En épidémiologie, lorsqu'on est en présence d'une variable liée à la fois à l'exposition (à un facteur de risque) et à la maladie étudiée, on parle :?","En épidémiologie, lorsqu'on est en présence d'une variable liée à la fois à l'exposition (à un facteur de risque) et à la maladie étudiée, on parle d'un facteur de confusion.",,,D'un facteur de confusion,,
